ID,Presa,Grupo funcional presa,Expertise presa,Depredador,Grupo funcional depredador,Expertise depredador,Estrategia,Fuente,Referencia,Enlace,Observaciones
438,Euphausiidae,Malacostraca,Crustaceos peracaridos,Megaptera_novaeangliae,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
439,Sprattus_fuegensis,Clupeiformes,Sardinas,Aves,,Aves marinas,Cazador,Heterótrofo,"Diez, M. J. et al_2018",https://doi.org/10.1007/s00300-018-2394-2,
440,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Aves,,Aves marinas,Cazador,Heterótrofo,"Diez, M. J. et al_2018",https://doi.org/10.1007/s00300-018-2394-2,
441,Sprattus_fuegensis,Clupeiformes,Sardinas,Peces,,Peces,Cazador,Heterótrofo,"Diez, M. J. et al_2018",https://doi.org/10.1007/s00300-018-2394-2,
442,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Peces,,Peces,Cazador,Heterótrofo,"Diez, M. J. et al_2018",https://doi.org/10.1007/s00300-018-2394-2,
443,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Spheniscus_magellanicus,Sphenisciformes,Aves marinas,Cazador,Heterótrofo,"Rosciano, N. G. et al_2018",https://doi.org/10.1111/ibi.12547,
444,Sprattus_fuegensis,Clupeiformes,Sardinas,Spheniscus_magellanicus,Sphenisciformes,Aves marinas,Cazador,Heterótrofo,"Rosciano, N. G. et al_2018",https://doi.org/10.1111/ibi.12547,
445,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Spheniscus_magellanicus,Sphenisciformes,Aves marinas,Cazador,Heterótrofo,"Rosciano, N. G. et al_2018",https://doi.org/10.1111/ibi.12547,
446,Euphausiidae,Malacostraca,Crustaceos peracaridos,Balaenoptera_borealis,Balaenopteridae,Mamiferos marinos,Cazador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
447,Euphausiidae,Malacostraca,Crustaceos peracaridos,Lagenorhynchus_cruciger,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
448,Myctophidae,Myctophiformes,Peces,Balaenoptera_physalus,Balaenopteridae,Mamiferos marinos,Cazador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
449,Myctophidae,Myctophiformes,Peces,Balaenoptera_borealisa,Balaenopteridae,Mamiferos marinos,Cazador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
450,Myctophidae,Myctophiformes,Peces,Balaenoptera_borealis,Balaenopteridae,Mamiferos marinos,Cazador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
451,Calanoida,Copepoda,Zooplancton,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
452,Myctophidae_spp,Myctophiformes,Peces,Balaenoptera_physalus,Balaenopteridae,Mamiferos marinos,Cazador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
453,Myctophidae_spp,Myctophiformes,Peces,Balaenoptera_borealisa,Balaenopteridae,Mamiferos marinos,Cazador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
454,Myctophidae_spp,Myctophiformes,Peces,Balaenoptera_borealis,Balaenopteridae,Mamiferos marinos,Cazador,Heterótrofo,"Bassoi, M. et al_2020",https://doi.org/10.1007/s00300-019-02607-z,
455,Calanoida,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
456,Martialia_hyadesi,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
457,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
458,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
459,Illex_argentinus,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
460,Enteroctopus_megalocyathus,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
461,Merluccius_hubbsi,Gadiformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
462,Merluccius_australis,Gadiformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
463,Macruronus_magellanicus,Gadiformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
464,Merlucciidae ,Gadiformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
465,Merlucciidae ,Gadiformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
466,Merlucciidae ,Gadiformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
467,Salilota_australis,Gadiformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
468,Micromesistius_australis,Gadiformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
469,Dissostichus_eleginoides,Perciformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
470,Cottoperca_trigloides,Perciformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
471,Iluocoetes_fimbriatus,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
472,Martialia_hyadesi,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
473,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
474,Cranchiidae,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
475,Histioteuthis,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
476,Histioteuthis,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
477,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
478,Kondakovia_longimana,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
479,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
480,Cephalopoda_otros,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
481,Gonatidae,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
482,Gobionotothen_gibberifrons,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
483,Channichthyidae ,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
484,Channichthyidae ,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
485,Channichthyidae ,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
486,Lepidonotothen,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
487,Nototheniidae,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
488,Nototheniidae_spp,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
489,Pseudochaenichthys_georgianus,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
490,Patagonotothen_ramsayi,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
491,Cottoperca_trigloides,Perciformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
492,Dissostichus_eleginoides,Perciformes,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
493,Salilota_australis,Gadiformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
494,Patagonotothen_guntheri,Perciformes,Peces,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
495,Geotria_australis,Petromyzonti,Peces demersales,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
496,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Globicephala_melas_edwardii,Delphinidae,Mamiferos marinos,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
497,Euphausiidae,Malacostraca,Crustaceos peracaridos,Balaenoptera_physalus,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
498,Euphausiidae,Malacostraca,Crustaceos peracaridos,Megaptera_novaeangliae,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
499,Euphausiidae,Malacostraca,Crustaceos peracaridos,Balaenoptera_bonaerensis,Balaenopteridae,Mamiferos marinos,Filtrador,Heterótrofo,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
500,Eudyptes_filholi,Sphenisciformes,Aves marinas,Phalcoboenus_australis,Falconiformes,Aves marinas,Cazador,Heterótrofo,"Becker, Y. A et al_2021",https://doi.org/10.1007/s00300-021-02908-2,
501,Cephalopoda_otros,Cephalopoda,Cefalopodos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14864,
502,Merluccius_hubbsi,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14865,
503,Merlucciidae ,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14865,
504,Stomiiformes,Stomiiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
505,Moridae,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
506,Salilota_australis,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
507,Macrourus_holotrachys,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
508,Coelorinchus_fasciatus,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
509,Dissostichus_eleginoides,Perciformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
510,Patagonotothen_ramsayi,Perciformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
511,Merluccius_australis,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
512,Ophidiidae,Ophidiiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Infered from Genypterus_blacodes
513,Bathyraja_brachyurops,Rajiformes,Condrictios,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Se infiere de Bathyraja_brachyurops
514,Bathyraja_macloviana,Rajiformes,Condrictios,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Confirmado por Juan Martín Díaz de Astarloa
515,Merlucciidae ,Gadiformes,Peces demersales,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
516,Ophidiidae,Ophidiiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Infered from Genypterus_blacodes
517,Rajidae,Rajiformes,Condrictios,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
518,Rajidae,Rajiformes,Condrictios,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Confirmado por Juan Martín Díaz de Astarloa
519,Micromesistius_australis,Gadiformes,Peces,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
520,Sprattus_fuegensis,Clupeiformes,Sardinas,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
521,Illex_argentinus,Cephalopoda,Cefalopodos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
522,Cephalopoda_otros,Cephalopoda,Cefalopodos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
523,Octopoda,Cephalopoda,Cefalopodos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
524,Decapoda_otros,Malacostraca,Crustaceos peracaridos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
525,Euphausiidae,Malacostraca,Crustaceos peracaridos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
526,Grimothea_gregaria,Malacostraca,Crustaceos peracaridos,Lamna_nasus,Lamniformes,Condrictios,Cazador,Heterótrofo,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
527,Detritos,Non-living,Non-living,Bathybiaster_loripes,Echinodermata,Asteroideos,Cazador,Detritos,,NA,
528,Calanoida,Copepoda,Zooplancton,Ophiacantha_vivipara,Echinodermata,Ofiuroideos,Cazador,Heterotrofo,,NA,
529,Detritos,Non-living,Non-living,Serolidae,Isopoda,Crustaceos isopodos,Cazador,Detritos,M. G. White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
530,Copepoda_otros,Copepoda,Zooplancton,Serolidae,Isopoda,Crustaceos isopodos,Cazador,Heterotrofo,M. G. White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
531,Amphipoda,Amphipoda,Crustaceos peracaridos,Serolidae,Isopoda,Crustaceos isopodos,Cazador,Heterotrofo,M. G. White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
532,Isopoda_otros,Isopoda,Crustaceos isopodos,Serolidae,Isopoda,Crustaceos isopodos,Cazador,Heterotrofo,M. G. White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
533,Detritos,Non-living,Non-living,Anuropus_australis,Malacostraca,Crustaceos peracaridos,Filtrador,Detritos,"Schulutz, G. A._1975",https://doi.org/10.1029/AR023p0069,
534,Detritos,Non-living,Non-living,Anuropus_antarcticus,Malacostraca,Crustaceos,Filtrador,Detritos,,NA,
535,Agonidae,Perciformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,Infered from Agonopsis_chiloensis
536,Atherinidae,Atheriniformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,Infered from Odonthestes
537,Bathylagidae,Argentiniformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
538,Bovichtidae,Perciformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
539,Callorhinchidae ,Chimaeriformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
540,Channichthyidae,Perciformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
541,Clinidae,Blenniiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
542,Clupeiformes_otros,Clupeiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
543,Congiopodidae,Perciformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
544,Gadidae,Gadiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
545,Gonatidae,Perciformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
546,Harpagiferidae_sp,Perciformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
547,Lamna_nasus,Lamniformes,Condrictios,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
548,Liparidae,Perciformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
549,Macrouridae,Gadiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,Infered from Macrourus_carinatus
550,Macruronidae,Gadiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
551,Melanonidae,Gadiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,Infered from Melanonus_gracilis
552,Merluccius_australis,Gadiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
553,Moridae,Gadiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
554,Muraenolepididae,Gadiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
555,Myctophidae,Myctophiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
556,Myxinidae,Myxiniformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
557,Nototheniidae,Perciformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
558,Ophidiidae,Ophidiiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
559,Zeiformes,Zeiformes,Peces,Dissostichus_eleginoides,Nototheniidae,Peces,Cazador,Heterotrofo,pers.com._Claudia_Boy,NA,
