"resource","consumer" 
"Euphausia triacantha","Bathyteuthis abyssicola"
"Euphausia triacantha","Batoteuthis skolops"
"Euphausia triacantha","Borostomias antarcticus"
"Euphausia triacantha","Brachioteuthis linkovskyi"
"Euphausia triacantha","Brachioteuthis picta"
"Euphausia triacantha","Chiroteuthis veranyi"
"Euphausia triacantha","Crossota brunnea"
"Euphausia triacantha","Cyclothone"
"Euphausia triacantha","Cynomacrurus piriei"
"Euphausia triacantha","Desmonema glaciale"
"Euphausia triacantha","Electrona antarctica"
"Euphausia triacantha","Electrona carlsbergi"
"Euphausia triacantha","Galiteuthis glacialis"
"Euphausia triacantha","Gigantocypris muelleri"
"Euphausia triacantha","Gonatus antarcticus"
"Euphausia triacantha","Gymnoscopelus bolini"
"Euphausia triacantha","Gymnoscopelus braueri"
"Euphausia triacantha","Gymnoscopelus fraseri"
"Euphausia triacantha","Gymnoscopelus hintonoides"
"Euphausia triacantha","Gymnoscopelus nicholsi"
"Euphausia triacantha","Gymnoscopelus opisthopterus"
"Euphausia triacantha","Gymnoscopelus piabilis"
"Euphausia triacantha","Halicreas minimum"
"Euphausia triacantha","Krefftichthys anderssoni"
"Euphausia triacantha","Lampanyctus"
"Euphausia triacantha","Mastigoteuthis"
"Euphausia triacantha","Megalocranchia"
"Euphausia triacantha","Nannobrachium achirus"
"Euphausia triacantha","Nansenia antarctica"
"Euphausia triacantha","Notolepis coatsi"
"Euphausia triacantha","Notoscopelus resplendens"
"Euphausia triacantha","Onykia ingens"
"Euphausia triacantha","Pantachogon haeckeli"
"Euphausia triacantha","Paradiplospinus gracilis"
"Euphausia triacantha","Paraeuchaeta antarctica"
"Euphausia triacantha","Pasiphaea scotiae"
"Euphausia triacantha","Petalidium foliaceum"
"Euphausia triacantha","Phronima sedentaria"
"Euphausia triacantha","Pleuragramma antarcticum"
"Euphausia triacantha","Pleurobrachia"
"Euphausia triacantha","Poromitra crassiceps"
"Euphausia triacantha","Protomyctophum andriashevi"
"Euphausia triacantha","Protomyctophum bolini"
"Euphausia triacantha","Protomyctophum choriodon"
"Euphausia triacantha","Protomyctophum tenisoni"
"Euphausia triacantha","Psychroteuthis glacialis"
"Euphausia triacantha","Sagitta gazellae"
"Euphausia triacantha","Sergestes"
"Euphausia triacantha","Slosarczykovia circumantarctica"
"Euphausia triacantha","Solmundella bitentaculata"
"Euphausia triacantha","Stoloteuthis leucoptera"
"Euphausia triacantha","Stygiomedusa gigantea"
"Euphausia triacantha","Symbolophorus boops"
"Euphausia triacantha","Themisto gaudichaudii"
"Euphausia vallentini","Bathyteuthis abyssicola"
"Euphausia vallentini","Brachioteuthis linkovskyi"
"Euphausia vallentini","Brachioteuthis picta"
"Euphausia vallentini","Cynomacrurus piriei"
"Euphausia vallentini","Desmonema glaciale"
"Euphausia vallentini","Electrona antarctica"
"Euphausia vallentini","Electrona carlsbergi"
"Euphausia vallentini","Galiteuthis glacialis"
"Euphausia vallentini","Gigantocypris muelleri"
"Euphausia vallentini","Gymnoscopelus bolini"
"Euphausia vallentini","Gymnoscopelus braueri"
"Euphausia vallentini","Gymnoscopelus fraseri"
"Euphausia vallentini","Gymnoscopelus hintonoides"
"Euphausia vallentini","Gymnoscopelus nicholsi"
"Euphausia vallentini","Gymnoscopelus opisthopterus"
"Euphausia vallentini","Gymnoscopelus piabilis"
"Euphausia vallentini","Krefftichthys anderssoni"
"Euphausia vallentini","Lampanyctus"
"Euphausia vallentini","Megalocranchia"
"Euphausia vallentini","Nannobrachium achirus"
"Euphausia vallentini","Notoscopelus resplendens"
"Euphausia vallentini","Onykia ingens"
"Euphausia vallentini","Pantachogon haeckeli"
"Euphausia vallentini","Paraeuchaeta antarctica"
"Euphausia vallentini","Pasiphaea scotiae"
"Euphausia vallentini","Phronima sedentaria"
"Euphausia vallentini","Pleuragramma antarcticum"
"Euphausia vallentini","Pleurobrachia"
"Euphausia vallentini","Protomyctophum andriashevi"
"Euphausia vallentini","Protomyctophum bolini"
"Euphausia vallentini","Protomyctophum choriodon"
"Euphausia vallentini","Protomyctophum tenisoni"
"Euphausia vallentini","Sagitta gazellae"
"Euphausia vallentini","Slosarczykovia circumantarctica"
"Euphausia vallentini","Solmundella bitentaculata"
"Euphausia vallentini","Stoloteuthis leucoptera"
"Euphausia vallentini","Stygiomedusa gigantea"
"Euphausia vallentini","Symbolophorus boops"
"Euphausia vallentini","Themisto gaudichaudii"
"Eurythenes obesus","Bathyteuthis abyssicola"
"Eurythenes obesus","Batoteuthis skolops"
"Eurythenes obesus","Calycopsis borchgrevinki"
"Eurythenes obesus","Chiroteuthis veranyi"
"Eurythenes obesus","Dimophyes arctica"
"Eurythenes obesus","Diphyes antarctica"
"Eurythenes obesus","Electrona antarctica"
"Eurythenes obesus","Electrona carlsbergi"
"Eurythenes obesus","Electrona subaspera"
"Eurythenes obesus","Eudoxoides spiralis"
"Eurythenes obesus","Eusirus perdentatus"
"Eurythenes obesus","Galiteuthis glacialis"
"Eurythenes obesus","Gigantocypris muelleri"
"Eurythenes obesus","Gilia reticulata"
"Eurythenes obesus","Gonatus antarcticus"
"Eurythenes obesus","Gymnoscopelus bolini"
"Eurythenes obesus","Gymnoscopelus braueri"
"Eurythenes obesus","Gymnoscopelus fraseri"
"Eurythenes obesus","Gymnoscopelus hintonoides"
"Eurythenes obesus","Gymnoscopelus nicholsi"
"Eurythenes obesus","Gymnoscopelus piabilis"
"Eurythenes obesus","Krefftichthys anderssoni"
"Eurythenes obesus","Martialia hyadesi"
"Eurythenes obesus","Mastigoteuthis"
"Eurythenes obesus","Megalocranchia"
"Eurythenes obesus","Melanostigma gelatinosum"
"Eurythenes obesus","Muggiaea bargmannae"
"Eurythenes obesus","Nannobrachium achirus"
"Eurythenes obesus","Nansenia antarctica"
"Eurythenes obesus","Onykia ingens"
"Eurythenes obesus","Pandea rubra"
"Eurythenes obesus","Poromitra crassiceps"
"Eurythenes obesus","Protomyctophum andriashevi"
"Eurythenes obesus","Protomyctophum bolini"
"Eurythenes obesus","Protomyctophum choriodon"
"Eurythenes obesus","Protomyctophum parallelum"
"Eurythenes obesus","Protomyctophum tenisoni"
"Eurythenes obesus","Slosarczykovia circumantarctica"
"Eurythenes obesus","Stoloteuthis leucoptera"
"Eurythenes obesus","Zanclonia weldoni"
"Eusiroides stenopleura","Bathyteuthis abyssicola"
"Eusiroides stenopleura","Batoteuthis skolops"
"Eusiroides stenopleura","Calycopsis borchgrevinki"
"Eusiroides stenopleura","Chiroteuthis veranyi"
"Eusiroides stenopleura","Dimophyes arctica"
"Eusiroides stenopleura","Diphyes antarctica"
"Eusiroides stenopleura","Electrona antarctica"
"Eusiroides stenopleura","Electrona carlsbergi"
"Eusiroides stenopleura","Electrona subaspera"
"Eusiroides stenopleura","Eudoxoides spiralis"
"Eusiroides stenopleura","Eusirus perdentatus"
"Eusiroides stenopleura","Galiteuthis glacialis"
"Eusiroides stenopleura","Gigantocypris muelleri"
"Eusiroides stenopleura","Gilia reticulata"
"Eusiroides stenopleura","Gonatus antarcticus"
"Eusiroides stenopleura","Gymnoscopelus bolini"
"Eusiroides stenopleura","Gymnoscopelus braueri"
"Eusiroides stenopleura","Gymnoscopelus fraseri"
"Eusiroides stenopleura","Gymnoscopelus hintonoides"
"Eusiroides stenopleura","Gymnoscopelus nicholsi"
"Eusiroides stenopleura","Gymnoscopelus piabilis"
"Eusiroides stenopleura","Krefftichthys anderssoni"
"Eusiroides stenopleura","Martialia hyadesi"
"Eusiroides stenopleura","Mastigoteuthis"
"Eusiroides stenopleura","Megalocranchia"
"Eusiroides stenopleura","Melanostigma gelatinosum"
"Eusiroides stenopleura","Muggiaea bargmannae"
"Eusiroides stenopleura","Nannobrachium achirus"
"Eusiroides stenopleura","Nansenia antarctica"
"Eusiroides stenopleura","Onykia ingens"
"Eusiroides stenopleura","Pandea rubra"
"Eusiroides stenopleura","Poromitra crassiceps"
"Eusiroides stenopleura","Protomyctophum andriashevi"
"Eusiroides stenopleura","Protomyctophum bolini"
"Eusiroides stenopleura","Protomyctophum choriodon"
"Eusiroides stenopleura","Protomyctophum parallelum"
"Eusiroides stenopleura","Protomyctophum tenisoni"
"Eusiroides stenopleura","Slosarczykovia circumantarctica"
"Eusiroides stenopleura","Stoloteuthis leucoptera"
"Eusiroides stenopleura","Zanclonia weldoni"
"Eusirus perdentatus","Bathyteuthis abyssicola"
"Eusirus perdentatus","Batoteuthis skolops"
"Eusirus perdentatus","Calycopsis borchgrevinki"
"Eusirus perdentatus","Chiroteuthis veranyi"
"Eusirus perdentatus","Dimophyes arctica"
"Eusirus perdentatus","Diphyes antarctica"
"Eusirus perdentatus","Electrona antarctica"
"Eusirus perdentatus","Electrona carlsbergi"
"Eusirus perdentatus","Electrona subaspera"
"Eusirus perdentatus","Eusirus perdentatus"
"Eusirus perdentatus","Galiteuthis glacialis"
"Eusirus perdentatus","Gigantocypris muelleri"
"Eusirus perdentatus","Gonatus antarcticus"
"Eusirus perdentatus","Gymnoscopelus bolini"
"Eusirus perdentatus","Gymnoscopelus braueri"
"Eusirus perdentatus","Gymnoscopelus fraseri"
"Eusirus perdentatus","Gymnoscopelus hintonoides"
"Eusirus perdentatus","Gymnoscopelus nicholsi"
"Eusirus perdentatus","Gymnoscopelus piabilis"
"Eusirus perdentatus","Krefftichthys anderssoni"
"Eusirus perdentatus","Martialia hyadesi"
"Eusirus perdentatus","Mastigoteuthis"
"Eusirus perdentatus","Megalocranchia"
"Eusirus perdentatus","Melanostigma gelatinosum"
"Eusirus perdentatus","Muggiaea bargmannae"
"Eusirus perdentatus","Nannobrachium achirus"
"Eusirus perdentatus","Nansenia antarctica"
"Eusirus perdentatus","Onykia ingens"
"Eusirus perdentatus","Pandea rubra"
"Eusirus perdentatus","Poromitra crassiceps"
"Eusirus perdentatus","Protomyctophum andriashevi"
"Eusirus perdentatus","Protomyctophum bolini"
"Eusirus perdentatus","Protomyctophum choriodon"
"Eusirus perdentatus","Protomyctophum parallelum"
"Eusirus perdentatus","Protomyctophum tenisoni"
"Eusirus perdentatus","Slosarczykovia circumantarctica"
"Eusirus perdentatus","Stoloteuthis leucoptera"
"Eusirus perdentatus","Zanclonia weldoni"
"Filippovia knipovitchi","Alluroteuthis antarcticus"
"Filippovia knipovitchi","Chiroteuthis veranyi"
"Filippovia knipovitchi","Dissostichus eleginoides"
"Filippovia knipovitchi","Filippovia knipovitchi"
"Filippovia knipovitchi","Galiteuthis glacialis"
"Filippovia knipovitchi","Gigantocypris muelleri"
"Filippovia knipovitchi","Gonatus antarcticus"
"Filippovia knipovitchi","Gymnoscopelus bolini"
"Filippovia knipovitchi","Gymnoscopelus hintonoides"
"Filippovia knipovitchi","Histioteuthis eltaninae"
"Filippovia knipovitchi","Kondakovia longimana"
"Filippovia knipovitchi","Martialia hyadesi"
"Filippovia knipovitchi","Mastigoteuthis"
"Filippovia knipovitchi","Megalocranchia"
"Filippovia knipovitchi","Onykia ingens"
"Filippovia knipovitchi","Psychroteuthis glacialis"
"Filippovia knipovitchi","Slosarczykovia circumantarctica"
"Foraminifera","Acanthephyra pelagica"
"Foraminifera","Appendicularia"
"Foraminifera","Austrinoecia isocheira"
"Foraminifera","Euchirella rostromagna"
"Foraminifera","Euphausia frigida"
"Foraminifera","Euphausia superba"
"Foraminifera","Euphausia triacantha"
"Foraminifera","Euphausia vallentini"
"Foraminifera","Gaetanus tenuispinus"
"Foraminifera","Gennadas kempi"
"Foraminifera","Gigantocypris muelleri"
"Foraminifera","Pasiphaea scotiae"
"Foraminifera","Petalidium foliaceum"
"Foraminifera","Pleuromamma abdominalis"
"Foraminifera","Pleuromamma antarctica"
"Foraminifera","Pleuromamma robusta"
"Foraminifera","Pyrostephos vanhoeffeni"
"Foraminifera","Salpa thompsoni"
"Foraminifera","Sergestes"
"Foraminifera","Thysanoessa macrura"
"Foraminifera","Thysanoessa vicina"
"Fragilariopsis","Acantharea"
"Fragilariopsis","Antarctomysis maxima"
"Fragilariopsis","Appendicularia"
"Fragilariopsis","Calanoides acutus"
"Fragilariopsis","Calanus propinquus"
"Fragilariopsis","Calanus simillimus"
"Fragilariopsis","Candacia"
"Fragilariopsis","Clausocalanus ingens"
"Fragilariopsis","Clausocalanus laticeps"
"Fragilariopsis","Clio piatkowskii"
"Fragilariopsis","Clio pyramidata"
"Fragilariopsis","Corycaeus"
"Fragilariopsis","Ctenocalanus citer"
"Fragilariopsis","Cyphocaris faurei"
"Fragilariopsis","Cyphocaris richardi"
"Fragilariopsis","Drepanopus forcipatus"
"Fragilariopsis","Drepanopus pectinatus"
"Fragilariopsis","Euphausia frigida"
"Fragilariopsis","Euphausia superba"
"Fragilariopsis","Euphausia vallentini"
"Fragilariopsis","Eusiroides stenopleura"
"Fragilariopsis","Foraminifera"
"Fragilariopsis","Gaetanus tenuispinus"
"Fragilariopsis","Hyperiella antarctica"
"Fragilariopsis","Hyperiella dilatata"
"Fragilariopsis","Lucicutia"
"Fragilariopsis","Metridia gerlachei"
"Fragilariopsis","Metridia lucens"
"Fragilariopsis","Microcalanus pygmaeus"
"Fragilariopsis","Microsetella norvegica"
"Fragilariopsis","Nematocarcinus lanceopes"
"Fragilariopsis","Neocalanus tonsus"
"Fragilariopsis","Oithona frigida"
"Fragilariopsis","Oithona similis"
"Fragilariopsis","Oncaea curvata"
"Fragilariopsis","Pasiphaea scotiae"
"Fragilariopsis","Pelagobia longicirrata"
"Fragilariopsis","Pleuromamma abdominalis"
"Fragilariopsis","Pleuromamma antarctica"
"Fragilariopsis","Podocopida"
"Fragilariopsis","Pyrostephos vanhoeffeni"
"Fragilariopsis","Racovitzanus antarcticus"
"Fragilariopsis","Rhincalanus gigas"
"Fragilariopsis","Rhynchonereella bongraini"
"Fragilariopsis","Salpa thompsoni"
"Fragilariopsis","Scaphocalanus australis"
"Fragilariopsis","Scolecithricella minor"
"Fragilariopsis","Subeucalanus longiceps"
"Fragilariopsis","Thysanoessa vicina"
"Fragilariopsis","Tomopteris planktonis"
"Fragilariopsis","Tomopteris septentrionalis"
"Fragilariopsis","Triconia antarctica"
"Fragilariopsis","Vibilia antarctica"
"Gaetanus tenuispinus","Alacia hettacra"
"Gaetanus tenuispinus","Atolla wyvillei"
"Gaetanus tenuispinus","Austrinoecia isocheira"
"Gaetanus tenuispinus","Bathyteuthis abyssicola"
"Gaetanus tenuispinus","Batoteuthis skolops"
"Gaetanus tenuispinus","Beroe"
"Gaetanus tenuispinus","Borostomias antarcticus"
"Gaetanus tenuispinus","Brachioteuthis linkovskyi"
"Gaetanus tenuispinus","Brachioteuthis picta"
"Gaetanus tenuispinus","Calanus australis"
"Gaetanus tenuispinus","Callianira"
"Gaetanus tenuispinus","Calycopsis borchgrevinki"
"Gaetanus tenuispinus","Candacia"
"Gaetanus tenuispinus","Chiroteuthis veranyi"
"Gaetanus tenuispinus","Conchoecilla chuni"
"Gaetanus tenuispinus","Conchoecissa symmetrica"
"Gaetanus tenuispinus","Corycaeus"
"Gaetanus tenuispinus","Crossota brunnea"
"Gaetanus tenuispinus","Cyclothone"
"Gaetanus tenuispinus","Cyphocaris faurei"
"Gaetanus tenuispinus","Cyphocaris richardi"
"Gaetanus tenuispinus","Dimophyes arctica"
"Gaetanus tenuispinus","Diphyes antarctica"
"Gaetanus tenuispinus","Electrona antarctica"
"Gaetanus tenuispinus","Electrona carlsbergi"
"Gaetanus tenuispinus","Electrona subaspera"
"Gaetanus tenuispinus","Euchirella rostromagna"
"Gaetanus tenuispinus","Eudoxoides spiralis"
"Gaetanus tenuispinus","Eukrohnia hamata"
"Gaetanus tenuispinus","Euphausia frigida"
"Gaetanus tenuispinus","Euphausia superba"
"Gaetanus tenuispinus","Euphausia triacantha"
"Gaetanus tenuispinus","Euphausia vallentini"
"Gaetanus tenuispinus","Gaetanus tenuispinus"
"Gaetanus tenuispinus","Galiteuthis glacialis"
"Gaetanus tenuispinus","Gigantocypris muelleri"
"Gaetanus tenuispinus","Gilia reticulata"
"Gaetanus tenuispinus","Gonatus antarcticus"
"Gaetanus tenuispinus","Gymnoscopelus bolini"
"Gaetanus tenuispinus","Gymnoscopelus braueri"
"Gaetanus tenuispinus","Gymnoscopelus fraseri"
"Gaetanus tenuispinus","Gymnoscopelus hintonoides"
"Gaetanus tenuispinus","Gymnoscopelus nicholsi"
"Gaetanus tenuispinus","Gymnoscopelus piabilis"
"Gaetanus tenuispinus","Halicreas minimum"
"Gaetanus tenuispinus","Heterorhabdus austrinus"
"Gaetanus tenuispinus","Hippopodiidae"
"Gaetanus tenuispinus","Krefftichthys anderssoni"
"Gaetanus tenuispinus","Lampanyctus"
"Gaetanus tenuispinus","Marrus antarcticus"
"Gaetanus tenuispinus","Mastigoteuthis"
"Gaetanus tenuispinus","Megalocranchia"
"Gaetanus tenuispinus","Muggiaea bargmannae"
"Gaetanus tenuispinus","Nannobrachium achirus"
"Gaetanus tenuispinus","Neognathophausia gigas"
"Gaetanus tenuispinus","Notolepis coatsi"
"Gaetanus tenuispinus","Obtusoecia antarctica"
"Gaetanus tenuispinus","Onykia ingens"
"Gaetanus tenuispinus","Pandea rubra"
"Gaetanus tenuispinus","Pantachogon haeckeli"
"Gaetanus tenuispinus","Paraeuchaeta antarctica"
"Gaetanus tenuispinus","Paraeuchaeta barbata"
"Gaetanus tenuispinus","Paraeuchaeta biloba"
"Gaetanus tenuispinus","Paraeuchaeta rasa"
"Gaetanus tenuispinus","Paraphyllina ransoni"
"Gaetanus tenuispinus","Periphylla periphylla"
"Gaetanus tenuispinus","Petalidium foliaceum"
"Gaetanus tenuispinus","Phronima sedentaria"
"Gaetanus tenuispinus","Pleuragramma antarcticum"
"Gaetanus tenuispinus","Pleurobrachia"
"Gaetanus tenuispinus","Pleuromamma abdominalis"
